Name,wals_code,ID,iso_code,glottocode,latitude,longitude,genus,family,macroarea,countrycodes,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
Chamalal,chm,51,cji,cham1309,42.55,46.05,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,RU,NA,NA,NA,NA,NA,NA,NA,NA,3 No velar nasal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Unique affixal associative plural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Sentential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chechen,chc,75,che,chec1245,43.25,45.8333333333,Nakh,Nakh-Daghestanian,Eurasia,RU,NA,NA,NA,NA,NA,NA,NA,NA,3 No velar nasal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Strongly suffixing,NA,NA,NA,NA,NA,NA,2 Plural suffix,NA,NA,2 Unique affixal associative plural,5 No definite or indefinite article,5 No definite or indefinite article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Case suffixes,NA,NA,NA,1 Absent,NA,4 No possessive affixes,NA,NA,NA,NA,NA,NA,1 Identity,NA,NA,NA,NA,2 Tense-aspect suffixes,4 Second person number-neutral,2 Normal imperative + special negative,NA,1 Inflectional optative present,NA,NA,NA,3 Direct and indirect,3 Part of the tense system,NA,NA,1 SOV,1 SV,1 OV,NA,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,NA,6 No question particle,2 Not initial interrogative phrase,NA,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,NA,NA,NA,1 Obligatory pronouns in subject position,NA,NA,NA,NA,1 No reciprocals,NA,2 Oblique patient,NA,NA,NA,2 Negative particle,NA,NA,NA,2 Interrogative verb morphology,2 Genitive,2 Nonverbal encoding,2 Identical,1 Impossible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Words derived from Sinitic cha,NA,NA,NA,1 Logical meanings,4 None,1 Relative clause-Noun (RelN) dominant,NA,NA,4 No NegSOV,NA,NA,11 NoSOVNeg,NA,7 SONegV,NA,NA,NA,NA,1 Word&NoDoubleNeg,NA,NA,NA,NA,NA,3 Immed preverbal,NA,NA,NA,NA,NA,1 NegV,NA,NA,1 NegV,NA,NA,4 No SNegOV,3 SONegV,NA,NA,NA,4 None,NA,NA,NA,NA,NA,NA,NA,NA,1 productive,NA,NA,NA
Dargwa,drg,57,dar,darg1241,42.25,47.4166666667,Lak-Dargwa,Nakh-Daghestanian,Eurasia,RU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Plural suffix,"6 All nouns, always obligatory",7 Person stem + pronominal plural affix,2 Unique affixal associative plural,NA,NA,NA,NA,3 Three-way contrast,1 Identical,NA,NA,NA,NA,NA,NA,NA,NA,1 Case suffixes,NA,NA,2 Marked by reduplication,1 Absent,"3 Formally similar, with interrogative",4 No possessive affixes,NA,NA,6 Highly differentiated,2 Without marking,NA,NA,1 Identity,NA,NA,NA,NA,NA,NA,NA,NA,1 Inflectional optative present,NA,NA,NA,NA,NA,NA,NA,1 SOV,1 SV,1 OV,NA,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,NA,1 Numeral-Noun,2 Relative clause-Noun,NA,NA,NA,NA,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,NA,NA,NA,NA,NA,NA,NA,1 Indirect-object construction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Subject is left implicit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Relative clause-Noun (RelN) dominant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erzya Mordvin,moe,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estonian,est,127,est,esto1258,59,26,Finnic,Uralic,Eurasia,EE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Initial,8 Fixed stress (no weight-sensitivity),2 Long vowel,1 Trochaic,NA,NA,NA,NA,NA,NA,NA,NA,2 Strongly suffixing,NA,NA,NA,NA,NA,NA,2 Plural suffix,NA,NA,4 No associative plural,5 No definite or indefinite article,5 No definite or indefinite article,NA,NA,NA,NA,NA,NA,NA,1 Interrogative-based,NA,NA,8 10 or more cases,2 Symmetrical,1 Case suffixes,1 Identity,"7 First, second, three-th",NA,NA,NA,NA,NA,NA,NA,NA,6 Mixed,1 'And' different from 'with',NA,NA,NA,NA,NA,2 Tense-aspect suffixes,1 Second singular and second plural,3 Special imperative + normal negative,1 Maximal system,2 Inflectional optative absent,NA,NA,NA,2 Indirect only,2 Verbal affix or clitic,NA,NA,2 SVO,1 SV,2 VO,1 VOX,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,1 Noun-Relative clause,1 Degree word-Adjective,5 In either of two positions,1 Initial interrogative phrase,1 Initial subordinator word,3 VO and Postpositions,4 VO and NRel,3 VO and AdjN,NA,NA,NA,2 Subject affixes on verb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Negative particle,NA,NA,NA,1 Question particle,NA,2 Nonverbal encoding,2 Identical,1 Impossible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Words derived from Min Nan Chinese te,NA,NA,NA,NA,4 None,NA,NA,1 Noun-Relative clause (NRel) dominant,NA,7 No SVNegO,NA,NA,NA,2 SNegVO,NA,NA,NA,1 Word&NoDoubleNeg,NA,NA,NA,NA,NA,4 No SVONeg,3 Immed preverbal,NA,NA,NA,2 SNegVO,NA,1 NegV,NA,NA,1 NegV,NA,NA,NA,NA,4 No NegSVO,NA,NA,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finnish,fin,128,fin,finn1318,62,25,Finnic,Uralic,Eurasia,FI,2 Moderately small,3 Large (7-14),2 Moderately low,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",2 No initial velar nasal,2 Contrast absent,2 High and mid,2 Moderately complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,2 Case + number,2 2-3 categories per word,2 Dependent marking,3 Double marking,5 Inconsistent or other,2 Strongly suffixing,3 No productive reduplication,3 Core and non-core,3 Not syncretic,1 None,1 No gender,1 No gender,2 Plural suffix,"6 All nouns, always obligatory",4 Person-number stem,4 No associative plural,5 No definite or indefinite article,5 No definite or indefinite article,3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,1 Identical,1 Unrelated,6 No gender distinctions,2 Binary politeness distinction,3 Special,1 Identical,3 Pronouns only,8 10 or more cases,3 Additive-quantitatively asymmetrical,1 Case suffixes,2 Differentiation,"7 First, second, three-th",1 No distributive numerals,1 Absent,"3 Formally similar, with interrogative",2 Possessive suffixes,2 Absent,1 No possessive classification,6 Highly differentiated,2 Without marking,4 Double-Possessive,1 'And' different from 'with',1 Identity,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,3 Other perfect,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,1 Maximal system,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,1 Overlap for both possibility and necessity,2 Indirect only,5 Modal morpheme,4 None,1 None,2 SVO,1 SV,2 VO,1 VOX,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,1 Noun-Relative clause,1 Degree word-Adjective,3 Second position,1 Initial interrogative phrase,1 Initial subordinator word,3 VO and Postpositions,4 VO and NRel,3 VO and AdjN,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,6 Mixed,2 Only the A argument,4 Zero in all 3sg forms,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,2 Distinct from reflexive,1 Present,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,2 Morphological but no compound,3 Negative auxiliary verb,2 Asymmetric,1 A/Fin,1 Predicate negation also present,1 Question particle,1 Locational,2 Nonverbal encoding,2 Identical,1 Impossible,4 Particle,1 Relative pronoun,1 Relative pronoun,1 Subject is left implicit,2 Balanced/deranked,2 Balanced/deranked,2 Balanced/deranked,2 Balanced/deranked,2 Different,2 Different,1 Decimal,NA,NA,NA,NA,"2 M-T pronouns, paradigmatic",1 No N-M pronouns,2 Words derived from Min Nan Chinese te,NA,NA,NA,2 Affective meanings,4 None,NA,NA,1 Noun-Relative clause (NRel) dominant,NA,7 No SVNegO,NA,NA,NA,2 SNegVO,NA,NA,NA,1 Word&NoDoubleNeg,NA,NA,NA,NA,NA,4 No SVONeg,3 Immed preverbal,NA,NA,NA,2 SNegVO,NA,1 NegV,NA,NA,1 NegV,NA,NA,NA,NA,4 No NegSVO,NA,NA,4 None,NA,NA,1 No m in second person singular,2 m in first person singular,5 No applicative construction,NA,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,NA,1 None reported,2 Imperative
Godoberi,god,38,gdo,ghod1238,42.6666666667,46.0833333333,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,RU,NA,NA,NA,NA,NA,NA,NA,NA,3 No velar nasal,NA,NA,NA,NA,1 No fixed stress,5 Unbounded: Stress can be anywhere,5 Prominence,5 No rhythmic stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 Three,2 Sex-based,2 Semantic,2 Plural suffix,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 Related by gender markers,"2 3rd person only, but also non-singular",NA,NA,1 Identical,2 No person marking,NA,NA,1 Case suffixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Sentential,NA,NA,NA,NA,NA,NA,NA,4 Second person number-neutral,4 Special imperative + special negative,NA,1 Inflectional optative present,NA,NA,NA,3 Direct and indirect,3 Part of the tense system,NA,NA,NA,1 SV,1 OV,NA,NA,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,7 Mixed,NA,NA,NA,NA,NA,5 Other,1 OV and AdjN,NA,NA,1 Neutral,NA,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,NA,NA,2 Absent,1 Implicit patient,8 No applicative construction,NA,NA,1 Negative affix,3 Both,3 A/Cat,NA,NA,NA,2 Nonverbal encoding,2 Identical,1 Impossible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 [V-Neg],2 RelN or NRel,NA,2 NRel or RelN,NA,NA,NA,NA,NA,20 MorphNeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,4 [V-Neg],NA,NA,NA,21 SV&OV&[V-Neg],NA,NA,NA,4 None,NA,NA,NA,NA,5 No applicative construction,NA,NA,NA,2 partially productive,NA,NA,NA
Hinuq,hnk,42,gin,hinu1240,42.1666666667,46,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,RU,NA,NA,NA,NA,NA,NA,NA,NA,3 No velar nasal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungarian,hun,131,hun,hung1274,47,20,Ugric,Uralic,Eurasia,HU,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,2 High and mid,3 Complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),2 Long vowel,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,3 4-5 categories per word,2 Dependent marking,1 Head marking,5 Inconsistent or other,2 Strongly suffixing,1 Productive full and partial reduplication,4 No syncretism,3 Not syncretic,1 None,1 No gender,1 No gender,2 Plural suffix,"6 All nouns, always obligatory",4 Person-number stem,2 Unique affixal associative plural,1 Definite word distinct from demonstrative,1 Indefinite word distinct from 'one',3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,1 Identical,6 Related for non-human reference,6 No gender distinctions,3 Multiple politeness distinctions,1 Interrogative-based,1 Identical,3 Pronouns only,8 10 or more cases,2 Symmetrical,1 Case suffixes,3 Mixed,"7 First, second, three-th",2 Marked by reduplication,2 Optional,"2 Formally similar, without interrogative",2 Possessive suffixes,2 Absent,1 No possessive classification,6 Highly differentiated,2 Without marking,7 Restricted,1 'And' different from 'with',1 Identity,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,5 No second-person imperatives,2 Normal imperative + special negative,1 Maximal system,2 Inflectional optative absent,1 Affixes on verbs,1 Verbal constructions,2 Overlap for either possibility or necessity,1 No grammatical evidentials,1 No grammatical evidentials,1 Tense,1 None,7 No dominant order,1 SV,2 VO,NA,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,7 Mixed,1 Degree word-Adjective,NA,2 Not initial interrogative phrase,1 Initial subordinator word,3 VO and Postpositions,5 Other,3 VO and AdjN,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,5 A and P are fused,1 Indirect-object construction,NA,1 Present,3 No antipassive,8 No applicative construction,3 Both,2 Morphological but no compound,2 Negative particle,1 Symmetric,7 Non-assignable,1 Predicate negation also present,1 Question particle,1 Locational,2 Nonverbal encoding,2 Identical,2 Possible,4 Particle,1 Relative pronoun,1 Relative pronoun,1 Subject is left implicit,3 Deranked,1 Balanced,1 Balanced,1 Balanced,2 Different,2 Different,1 Decimal,NA,NA,NA,NA,"2 M-T pronouns, paradigmatic",1 No N-M pronouns,2 Words derived from Min Nan Chinese te,NA,NA,NA,2 Affective meanings,4 None,2 RelN or NRel,NA,2 NRel or RelN,NA,7 No SVNegO,NA,NA,NA,2 SNegVO,NA,NA,NA,1 Word&NoDoubleNeg,NA,NA,NA,NA,NA,4 No SVONeg,3 Immed preverbal,NA,NA,NA,10 SOV/SOV but SNegVO,1 SOV or SVO,1 NegV,NA,NA,1 NegV,NA,NA,NA,NA,4 No NegSVO,"15 SVO/SOV, but SNegVO",NA,4 None,NA,NA,1 No m in second person singular,2 m in first person singular,5 No applicative construction,NA,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,NA,1 None reported,1 A regular and a suppletive form alternate
Hunzib,hzb,52,huz,hunz1247,42.1666666667,46.25,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,RU,5 Large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,4 Uvular stops and continuants,2 Ejectives only,4 /l/ and lateral obstruent,3 No velar nasal,1 Contrast present,1 None,2 Moderately complex,1 No tones,1 No fixed stress,3 Right-edge: Ultimate or penultimate,2 Long vowel,NA,1 All present,4 Pharyngeals,1 Exclusively concatenative,1 Monoexponential case,4 6-7 categories per word,NA,NA,NA,2 Strongly suffixing,1 Productive full and partial reduplication,4 No syncretism,3 Not syncretic,5 Five or more,2 Sex-based,2 Semantic,2 Plural suffix,"6 All nouns, always obligatory",4 Person-number stem,NA,5 No definite or indefinite article,5 No definite or indefinite article,3 No inclusive/exclusive,1 No person marking,3 Three-way contrast,3 Different inflection,2 Related for all demonstratives,6 No gender distinctions,NA,1 Interrogative-based,NA,2 No person marking,8 10 or more cases,6 Syncretism in relevant NP-types,1 Case suffixes,2 Differentiation,"4 One-th, two-th, three-th",2 Marked by reduplication,1 Absent,1 Formally different,4 No possessive affixes,NA,NA,6 Highly differentiated,4 Marked by suffix,NA,NA,1 Identity,NA,NA,NA,NA,2 Tense-aspect suffixes,4 Second person number-neutral,4 Special imperative + special negative,1 Maximal system,1 Inflectional optative present,2 Verbal constructions,3 Other,3 No overlap,2 Indirect only,3 Part of the tense system,1 Tense,1 None,1 SOV,1 SV,1 OV,NA,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,NA,6 No question particle,NA,4 Subordinating suffix,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,4 Ergative - absolutive,1 Neutral,2 Accusative,NA,2 Only the A argument,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,NA,2 Absent,1 Implicit patient,8 No applicative construction,NA,2 Morphological but no compound,1 Negative affix,3 Both,3 A/Cat,1 Predicate negation also present,2 Interrogative verb morphology,NA,2 Nonverbal encoding,2 Identical,1 Impossible,1 Locational,4 Gap,4 Gap,1 Subject is left implicit,3 Deranked,NA,3 Deranked,NA,NA,NA,1 Decimal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Logical meanings,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,NA,NA,4 No NegSOV,NA,NA,2 Suffix&NoDoubleNeg,NA,20 MorphNeg,NA,NA,NA,NA,8 No SONegV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,4 [V-Neg],NA,NA,4 No SNegOV,6 SO[V-Neg],NA,NA,NA,4 None,NA,NA,NA,NA,5 No applicative construction,NA,NA,5 TAM+polarity,2 partially productive,NA,NA,5 None (= no suppletive imperatives reported in the reference material)
